EventID,Year,Month,Day,Hour,minute,second,Easting (m),Northing (m),TVD (m),MW,MWBB,MWg,MLBB,MLg
2205,2016,11,20,8,59,43.26,484336,6022288,3512,0.13,       NaN,-0.45,-1.66,-1.2
2206,2016,11,20,9,3,41.784,484362,6022164,3161,-0.16,       NaN,-0.74,-1.06,-1.73
2207,2016,11,20,9,11,12.024,484386,6022288,3349,-0.32,       NaN,-0.9,-1.22,-1.96
2208,2016,11,20,9,11,37.974,484336,6022328,3550,-0.05,       NaN,-0.63,-0.81,-1.51
2209,2016,11,20,9,13,47.094,484362,6022229,3384,-0.2,       NaN,-0.78,-0.99,-1.73
2210,2016,11,20,9,14,6.532,484362,6022239,3374,-0.04,       NaN,-0.62,-0.72,-1.46
2211,2016,11,20,9,16,40.47,484362,6022199,3164,-0.27,-0.03,-1,-1.21,-2.14
2212,2016,11,20,9,20,30.806,484361,6022238,3383,-0.1,       NaN,-0.68,-0.88,-1.57
2213,2016,11,20,9,21,56.236,484392,6022214,3408,-0.3,       NaN,-0.88,-1.14,-1.93
2214,2016,11,20,9,33,34.006,484376,6022288,3430,-0.05,       NaN,-0.63,-0.8,-1.48
2215,2016,11,20,9,37,0.212,484321,6022338,3551,-0.34,       NaN,-0.92,-1.19,-2.03
2216,2016,11,20,9,37,26.068,484311,6022288,3364,-0.3,       NaN,-0.88,-1.15,-1.96
2217,2016,11,20,9,37,54.104,484396,6022263,3409,-0.37,       NaN,-0.95,-1.21,-2.07
2218,2016,11,20,9,38,48.946,484352,6022224,3408,0.03,       NaN,-0.55,-0.66,-1.41
2219,2016,11,20,9,40,26.496,484367,6022224,3459,-0.23,       NaN,-0.81,-1.01,-1.91
2220,2016,11,20,9,41,59.254,484342,6022239,3405,-0.18,       NaN,-0.76,-0.95,-1.61
2221,2016,11,20,9,42,51.36,484371,6022273,3437,-0.07,       NaN,-0.65,-0.83,-1.55
2222,2016,11,20,9,46,16.074,484406,6022248,3629,-0.08,       NaN,-0.66,-0.89,-1.57
2223,2016,11,20,9,50,18.798,484336,6022333,3535,-0.19,       NaN,-0.77,-1.02,-1.71
2224,2016,11,20,9,50,34.974,484336,6022348,3535,-0.03,       NaN,-0.61,-0.72,-1.49
2225,2016,11,20,9,52,3.632,484376,6022273,3404,0.22,       NaN,-0.36,-0.37,-1.09
2226,2016,11,20,9,52,17.274,484351,6022238,3249,-0.24,-0.08,-0.91,-1.24,-2.01
2227,2016,11,20,9,52,33.946,484361,6022298,3469,-0.17,       NaN,-0.75,-1.01,-1.69
2228,2016,11,20,9,58,30.97,484351,6022258,3479,0.04,0.11,-0.6,-0.78,-1.45
2229,2016,11,20,9,58,37.738,484371,6022258,3434,0.08,       NaN,-0.5,-0.55,-1.32
2230,2016,11,20,10,7,3.484,484352,6022239,3463,-0.08,0.05,-0.76,-0.99,-1.65
2231,2016,11,20,10,7,17.18,484337,6022204,3444,-0.25,       NaN,-0.83,-1.06,-1.82
2232,2016,11,20,10,7,56.45,484277,6022224,3552,-0.09,       NaN,-0.67,-0.9,-1.54
2233,2016,11,20,10,8,34.824,484432,6022244,3351,-0.29,       NaN,-0.87,-1.17,-1.86
2234,2016,11,20,10,18,17.416,484357,6022308,3528,-0.05,       NaN,-0.63,-0.82,-1.52
2235,2016,11,20,10,20,1.018,484396,6022308,3435,-0.55,       NaN,-1.13,-1.53,-2.35
2236,2016,11,20,10,20,42.126,484432,6022244,3453,-0.25,       NaN,-0.83,-1.13,-1.78
2237,2016,11,20,10,27,1.358,484437,6022234,3429,-0.39,-0.38,-0.97,-1.41,-2.03
2238,2016,11,20,10,27,58.99,484362,6022359,3519,-0.07,       NaN,-0.65,-0.79,-1.54
2239,2016,11,20,10,32,32.254,484371,6022273,3414,0,       NaN,-0.58,-0.69,-1.39
2240,2016,11,20,10,32,49.784,484376,6022278,3423,-0.09,       NaN,-0.67,-0.88,-1.54
2241,2016,11,20,10,33,22.212,484456,6022243,3458,-0.47,       NaN,-1.05,-1.39,-2.2
2242,2016,11,20,10,34,13.94,484326,6022298,3487,-0.3,       NaN,-0.88,-1.33,-1.92
2243,2016,11,20,10,47,39.46,484347,6022229,3380,-0.21,       NaN,-0.79,-0.93,-1.73
2244,2016,11,20,10,51,50.654,484352,6022234,3354,-0.22,-0.11,-0.85,-1.11,-1.88
2245,2016,11,20,10,52,12.664,484356,6022243,3424,0.02,       NaN,-0.56,-0.7,-1.38
2246,2016,11,20,10,52,31.132,484336,6022358,3538,-0.34,       NaN,-0.92,-1.28,-1.94
2247,2016,11,20,11,7,32.998,484371,6022298,3420,-0.31,       NaN,-0.89,-1.34,-1.98
2248,2016,11,20,11,10,5.486,484326,6022333,3539,0.38,       NaN,-0.2,-0.06,-0.8
2249,2016,11,20,11,18,20.502,484347,6022214,3410,-0.02,       NaN,-0.6,-0.73,-1.41
2250,2016,11,20,11,23,27.618,484437,6022223,1938,-0.19,       NaN,-0.77,-1.07,-1.69
2251,2016,11,20,11,23,45.478,484402,6022199,2946,-0.38,       NaN,-0.96,-1.38,-2.07
2252,2016,11,20,11,27,36.206,484357,6022294,3479,-0.24,       NaN,-0.82,-0.93,-1.85
2253,2016,11,20,11,28,10.118,484361,6022253,3389,0.21,       NaN,-0.37,-0.42,-1.1
2254,2016,11,20,11,46,46.866,484352,6022339,3486,-0.19,-0.04,-0.86,-1.21,-1.91
2255,2016,11,20,12,0,16.312,484352,6022239,3430,-0.13,-0.58,-0.64,-1.82,-1.5
2256,2016,11,20,12,0,33.982,484357,6022224,3575,-0.34,       NaN,-0.92,-1.62,-1.94
2257,2016,11,20,12,12,10.46,484357,6022314,3429,0.13,0.25,-0.57,-0.52,-1.46
2258,2016,11,20,12,12,14.94,484316,6022313,3544,0.16,       NaN,-0.42,-0.5,-1.18
2259,2016,11,20,12,15,0.754,484437,6022259,3434,-0.06,       NaN,-0.64,-0.95,-1.55
2260,2016,11,20,12,42,40.214,484371,6022273,3379,0.18,       NaN,-0.4,-0.47,-1.21
2261,2016,11,20,12,43,23.904,484311,6022288,3589,-0.08,-0.02,-0.7,-1.08,-1.79
2262,2016,11,20,13,0,29.344,484351,6022258,3429,0.04,       NaN,-0.54,-1.27,-1.39
2263,2016,11,20,13,0,48.418,484361,6022248,3352,-0.01,       NaN,-0.59,-0.95,-1.43
2264,2016,11,20,13,1,8.304,484367,6022299,3644,-0.25,       NaN,-0.83,-1.2,-1.94
2265,2016,11,20,13,22,11.072,484457,6022194,3250,-0.31,       NaN,-0.89,-1.26,-2.08
2266,2016,11,20,13,37,36.644,484377,6022229,3248,-0.07,       NaN,-0.65,-0.92,-1.58
2267,2016,11,20,13,46,50.054,484417,6022259,3408,-0.26,       NaN,-0.84,-1.27,-1.93
2268,2016,11,20,13,47,8.422,484427,6022214,3409,-0.19,       NaN,-0.77,-1.15,-1.78
2269,2016,11,20,13,55,34.724,484316,6022353,3363,-0.12,       NaN,-0.7,-1.14,-1.74
2270,2016,11,20,13,57,39.84,484392,6022339,3862,-0.18,       NaN,-0.76,-1.09,-1.79
2271,2016,11,20,16,48,55.268,484427,6022204,3161,0.02,0.2,-0.75,-1.1,-1.77
2272,2016,11,20,17,34,0.676,484452,6022239,3485,0.23,0.37,-0.56,-0.78,-1.43
2273,2016,11,20,17,48,31.484,484177,6021124,3508,0.78,       NaN,0.2,0.47,-0.22
2274,2016,11,20,17,54,1.814,484162,6021139,3649,-0.1,       NaN,-0.68,-1.04,-1.7
2275,2016,11,20,22,12,58.214,485227,6022788,3481,0.04,       NaN,-0.54,-0.75,-1.37
2276,2016,11,20,22,19,29.818,484447,6022249,3312,-0.12,       NaN,-0.7,-0.99,-1.66
2277,2016,11,20,22,24,51.2,484402,6022304,3589,-0.01,       NaN,-0.59,-0.79,-1.48
2278,2016,11,20,22,27,55.888,484412,6022304,3523,-0.08,       NaN,-0.66,-0.87,-1.6
2279,2016,11,20,22,29,18.058,484392,6022299,4034,0,0.18,-0.76,-0.99,-1.8
2280,2016,11,20,22,29,37.652,484412,6022239,3385,0.07,0.3,-0.82,-1.05,-1.92
2281,2016,11,20,22,29,47.592,484407,6022294,3482,-0.03,       NaN,-0.61,-0.85,-1.56
2282,2016,11,20,22,30,43.708,484402,6022299,3524,-0.18,       NaN,-0.76,-1.01,-1.81
2283,2016,11,20,22,30,52.262,484392,6022249,3313,-0.29,       NaN,-0.87,-1.18,-1.95
2284,2016,11,20,22,32,25.114,484427,6022324,3598,0.12,       NaN,-0.46,-0.5,-1.27
2285,2016,11,20,22,32,56.658,484437,6022239,3183,0.05,       NaN,-0.53,-0.71,-1.39
2286,2016,11,20,22,33,23.658,484402,6022299,3491,-0.06,       NaN,-0.64,-0.99,-1.67
2287,2016,11,20,22,34,1.58,484392,6022289,3515,-0.04,       NaN,-0.62,-0.89,-1.56
2288,2016,11,20,22,34,23.998,484432,6022144,3156,-0.09,       NaN,-0.67,-0.9,-1.56
2289,2016,11,20,22,35,50.856,484402,6022299,3526,-0.09,       NaN,-0.67,-0.93,-1.6
2290,2016,11,20,22,36,28.724,484402,6022309,3552,0.04,       NaN,-0.54,-0.67,-1.35
2291,2016,11,20,22,37,8.184,484412,6022304,3566,-0.06,       NaN,-0.64,-0.95,-1.59
2292,2016,11,20,22,37,54.528,484402,6022299,3559,0.14,0.2,-0.49,-0.68,-1.34
2293,2016,11,20,22,39,58.784,484482,6022299,3479,-0.04,       NaN,-0.62,-0.97,-1.59
2294,2016,11,20,22,41,25.768,484387,6022314,3559,-0.03,       NaN,-0.61,-0.99,-1.64
2295,2016,11,20,22,42,35.692,484407,6022294,2538,-0.04,       NaN,-0.62,-0.82,-1.55
2296,2016,11,20,22,43,47.094,484407,6022319,3541,0.13,       NaN,-0.45,-0.56,-1.27
2297,2016,11,20,22,44,58.898,484462,6022289,3349,-0.02,       NaN,-0.6,-0.69,-1.42
2298,2016,11,20,22,46,2.47,484402,6022289,3504,0.11,       NaN,-0.47,-0.59,-1.28
2299,2016,11,20,22,46,49.54,485382,6022919,3421,-0.1,       NaN,-0.68,-0.93,-1.58
2300,2016,11,20,22,49,37.75,484407,6022319,3553,0.03,       NaN,-0.55,-0.66,-1.36
2301,2016,11,20,22,49,47.464,484387,6022279,3522,-0.06,       NaN,-0.64,-0.86,-1.53
2302,2016,11,20,22,50,56.562,484387,6022289,3490,-0.14,       NaN,-0.72,-1.01,-1.68
2303,2016,11,20,22,51,5.32,484465,6022307,3521,0,       NaN,-0.58,-0.7,-1.4
2304,2016,11,20,22,52,28.67,484377,6022289,3326,-0.24,       NaN,-0.82,-1.1,-1.89
2305,2016,11,20,22,53,5.782,484392,6022299,3496,-0.23,       NaN,-0.81,-1.12,-1.9
2306,2016,11,20,22,53,11.116,484367,6022274,3525,-0.23,       NaN,-0.81,-1.13,-1.89
2307,2016,11,20,22,53,24.82,484407,6022294,3496,-0.23,       NaN,-0.81,-1.17,-1.9
2308,2016,11,20,22,53,33.914,484412,6022324,3583,-0.04,0.12,-0.76,-1.08,-1.78
2309,2016,11,20,22,54,12.822,484402,6022299,3545,-0.02,       NaN,-0.6,-0.72,-1.49
2310,2016,11,20,22,55,2.13,484412,6022334,3545,-0.13,       NaN,-0.71,-0.89,-1.7
2311,2016,11,20,22,55,37.306,484402,6022344,3552,-0.3,       NaN,-0.88,-1.23,-2
2312,2016,11,20,22,57,5.154,484412,6022304,3572,0.04,       NaN,-0.54,-0.78,-1.48
2313,2016,11,20,22,59,0.46,484442,6022264,3410,0.31,0.32,-0.29,-0.45,-0.99
2314,2016,11,20,22,59,11.244,484427,6022229,3395,0.15,       NaN,-0.43,-0.81,-1.24
2315,2016,11,20,23,6,41.606,484427,6022274,5033,0,       NaN,-0.58,-0.71,-1.53
2316,2016,11,20,23,6,48.476,485402,6022929,3486,0.19,       NaN,-0.39,-0.5,-1.13
2317,2016,11,20,23,8,48.698,484412,6022299,3463,-0.02,       NaN,-0.6,-0.85,-1.55
2318,2016,11,20,23,11,56.96,484412,6022304,3560,-0.01,       NaN,-0.59,-0.83,-1.5
2319,2016,11,20,23,14,43.076,484412,6022314,3531,0.25,0.43,-0.62,-0.73,-1.57
2320,2016,11,20,23,14,54.472,484387,6022279,3527,0.29,0.39,-0.45,-0.56,-1.23
2321,2016,11,20,23,17,59.028,484442,6022274,3504,-0.01,       NaN,-0.59,-0.72,-1.47
2322,2016,11,20,23,18,17.458,484412,6022324,3536,0.09,       NaN,-0.49,-0.58,-1.36
2323,2016,11,20,23,19,26.408,484402,6022274,3553,-0.15,       NaN,-0.73,-0.83,-1.83
2324,2016,11,20,23,22,26.856,484442,6022259,3390,0.15,0.26,-0.55,-0.68,-1.38
2325,2016,11,20,23,22,50.462,484397,6022289,3544,0.03,       NaN,-0.55,-0.72,-1.39
2326,2016,11,20,23,27,45.626,484432,6022349,3559,0.1,0.21,-0.58,-0.91,-1.59
2327,2016,11,20,23,29,51.096,484412,6022334,3544,0.16,0.24,-0.52,-0.69,-1.32
2328,2016,11,20,23,30,37.186,484397,6022274,3538,0.08,0.16,-0.57,-0.76,-1.44
2329,2016,11,20,23,30,50.978,485432,6022994,3584,-0.13,       NaN,-0.71,-1,-1.74
2330,2016,11,20,23,32,39.308,484402,6022314,3543,0.04,       NaN,-0.54,-0.73,-1.4
2331,2016,11,20,23,34,37.732,484392,6022289,3562,-0.14,       NaN,-0.72,-0.91,-1.7
2332,2016,11,20,23,35,6.424,484397,6022264,3532,-0.09,       NaN,-0.67,-0.8,-1.62
2333,2016,11,20,23,35,58.742,484412,6022314,3535,0.05,0.16,-0.62,-0.84,-1.61
2334,2016,11,20,23,40,43.446,484397,6022259,3578,0.28,       NaN,-0.3,-0.32,-1.03
2335,2016,11,20,23,46,42.346,484422,6022314,3571,0.03,       NaN,-0.55,-0.73,-1.42
2336,2016,11,20,23,47,20.408,484437,6022264,2632,0.11,0.33,-0.78,-1,-1.78
2337,2016,11,20,23,51,28.136,484412,6022334,3533,0.15,0.24,-0.54,-0.63,-1.35
2338,2016,11,20,23,52,10.884,484437,6022259,3487,0.09,       NaN,-0.49,-0.62,-1.28
2339,2016,11,20,23,55,57.244,484387,6022274,3536,0.15,0.22,-0.5,-0.65,-1.33
2340,2016,11,20,23,57,5.034,484412,6022314,3536,0.22,0.3,-0.44,-0.57,-1.24
2341,2016,11,21,0,2,34.88,484442,6022259,3433,0.34,0.41,-0.36,-0.49,-1.12
2342,2016,11,21,0,4,13.566,484377,6022264,3495,0.08,       NaN,-0.5,-0.69,-1.39
2343,2016,11,21,0,5,10.388,484412,6022329,3526,0.12,       NaN,-0.46,-0.66,-1.31
2344,2016,11,21,0,6,55.93,484412,6022324,3566,0.05,0.17,-0.64,-0.9,-1.62
2345,2016,11,21,0,9,4.554,484442,6022259,3458,0.16,       NaN,-0.42,-0.55,-1.22
2346,2016,11,21,0,10,34.396,484402,6022279,3498,-0.04,       NaN,-0.62,-0.83,-1.54
2347,2016,11,21,0,11,57.616,484422,6022324,3459,0.07,0.15,-0.58,-0.79,-1.46
2348,2016,11,21,0,14,7.586,484417,6022209,3369,-0.06,       NaN,-0.64,-0.94,-1.58
2349,2016,11,21,0,17,29.464,484407,6022294,3558,0.15,0.22,-0.5,-0.67,-1.35
2350,2016,11,21,0,20,24.356,484427,6022224,3331,0.12,0.18,-0.51,-0.68,-1.32
2351,2016,11,21,0,26,31.014,484477,6022324,3495,0.23,       NaN,-0.35,-0.46,-1.14
2352,2016,11,21,0,34,37.262,484437,6022259,3419,0.09,       NaN,-0.49,-0.58,-1.32
2353,2016,11,21,0,38,5.948,484387,6022284,3522,0.1,       NaN,-0.48,-0.59,-1.29
2354,2016,11,21,0,39,44.878,484427,6022234,3410,0.05,       NaN,-0.53,-0.72,-1.35
2355,2016,11,21,0,41,18.754,484442,6022264,3430,0.17,0.29,-0.55,-0.8,-1.46
2356,2016,11,21,0,41,31.268,484422,6022259,3495,-0.06,       NaN,-0.64,-0.85,-1.57
2357,2016,11,21,0,43,45.174,484452,6022289,3474,-0.17,       NaN,-0.75,-1.05,-1.82
2358,2016,11,21,0,44,52.422,484447,6022229,3227,0.06,       NaN,-0.52,-0.66,-1.34
2359,2016,11,21,0,45,5.964,484432,6022269,3543,-0.02,       NaN,-0.6,-0.81,-1.5
2360,2016,11,21,0,45,38.33,484412,6022339,3537,0.29,0.36,-0.4,-0.46,-1.17
2361,2016,11,21,0,50,17.988,484407,6022294,3463,0.16,0.26,-0.54,-0.83,-1.47
2362,2016,11,21,0,51,23.798,484427,6022349,3562,0.05,       NaN,-0.53,-0.69,-1.4
2363,2016,11,21,0,54,14.972,484437,6022224,3379,-0.06,       NaN,-0.64,-0.92,-1.56
2364,2016,11,21,0,54,53.694,484417,6022234,4927,0.07,0.18,-0.63,-0.89,-1.63
2365,2016,11,21,0,57,8.224,484427,6022349,3578,0.1,       NaN,-0.48,-0.65,-1.33
2366,2016,11,21,1,2,6.386,484417,6022339,3507,0.17,       NaN,-0.41,-0.49,-1.18
2367,2016,11,21,1,4,3.806,484432,6022244,3403,0.32,       NaN,-0.26,-0.24,-0.92
2368,2016,11,21,1,10,3.406,484407,6022249,3302,0.02,0.15,-0.67,-0.89,-1.57
2369,2016,11,21,1,12,50.444,484437,6022264,3479,0.01,       NaN,-0.57,-0.72,-1.41
2370,2016,11,21,1,14,33.454,484402,6022334,3553,-0.06,       NaN,-0.64,-0.84,-1.53
2371,2016,11,21,1,15,0.656,484417,6022224,3344,0.01,0.24,-0.82,-0.54,-1.86
2372,2016,11,21,1,17,43.73,484397,6022269,3540,-0.21,       NaN,-0.79,-1.06,-1.76
2373,2016,11,21,1,19,48.522,484447,6022359,3557,-0.19,       NaN,-0.77,-1.02,-1.72
2374,2016,11,21,1,21,47.568,484462,6022274,3480,-0.34,       NaN,-0.92,-1.33,-2
2375,2016,11,21,1,22,32.732,484422,6022339,3523,0.1,       NaN,-0.48,-0.57,-1.29
2376,2016,11,21,1,22,39.136,484432,6022219,3389,-0.24,       NaN,-0.82,-0.59,-1.8
2377,2016,11,21,1,24,13.08,484377,6022249,3489,-0.21,       NaN,-0.79,-1.08,-1.73
2378,2016,11,21,1,25,2.392,484437,6022239,3394,0.36,       NaN,-0.22,-0.14,-0.92
2379,2016,11,21,1,26,27.168,484427,6022349,3528,-0.2,       NaN,-0.78,-1,-1.78
2380,2016,11,21,1,28,10.118,484392,6022279,3523,-0.15,       NaN,-0.73,-0.91,-1.66
2381,2016,11,21,1,32,6.222,484437,6022389,3553,-0.21,       NaN,-0.79,-1.08,-1.78
2382,2016,11,21,1,32,31.344,484447,6022264,3365,-0.18,       NaN,-0.76,-1.18,-1.77
2383,2016,11,21,1,33,44.474,484462,6022199,3542,-0.27,       NaN,-0.85,-1.35,-1.94
2384,2016,11,21,1,33,56.084,484427,6022339,3537,0.12,       NaN,-0.46,-0.55,-1.25
2385,2016,11,21,1,35,43.162,484447,6022259,3487,0.11,       NaN,-0.47,-0.58,-1.23
2386,2016,11,21,1,37,33.258,484417,6022349,3453,-0.07,       NaN,-0.65,-0.83,-1.52
2387,2016,11,21,1,37,37.824,484452,6022249,3380,-0.25,       NaN,-0.83,-0.84,-1.82
2388,2016,11,21,1,38,18.074,484442,6022249,3417,0.18,       NaN,-0.4,-0.45,-1.12
2389,2016,11,21,1,38,46.26,484392,6022249,2722,-0.26,       NaN,-0.84,-1.21,-1.86
2390,2016,11,21,1,39,12.846,484427,6022339,3527,0.06,0.12,-0.57,-0.69,-1.39
2391,2016,11,21,1,40,26.782,483982,6022094,3663,-0.27,       NaN,-0.85,-1.18,-1.85
2392,2016,11,21,1,42,7.784,484417,6022349,3553,0.03,       NaN,-0.55,-0.66,-1.46
2393,2016,11,21,1,42,27.062,484377,6022264,3273,-0.29,       NaN,-0.87,-1.32,-2.01
2394,2016,11,21,1,44,22.852,484427,6022349,3588,-0.15,       NaN,-0.73,-1,-1.71
2395,2016,11,21,1,44,48.236,484407,6022339,3538,-0.14,-0.06,-0.76,-1.13,-1.8
2396,2016,11,21,1,46,42.56,484457,6022274,2370,-0.41,       NaN,-0.99,-1.34,-2.17
2397,2016,11,21,1,46,57.214,485397,6022914,3506,-0.01,       NaN,-0.59,-0.78,-1.42
2398,2016,11,21,1,47,51.082,484457,6022254,3459,-0.21,       NaN,-0.79,-1.22,-1.86
2399,2016,11,21,1,48,0.25,484417,6022339,3563,-0.09,       NaN,-0.67,-0.94,-1.6
2400,2016,11,21,1,49,1.488,484457,6022399,3578,0.03,0.1,-0.61,-0.84,-1.51
