Seg2File,Mw
36344.16.11.07.11.44.00.dat,-0.35
36350.16.11.07.11.50.00.dat,0.54
36356.16.11.07.11.56.00.dat,0.15
36360.16.11.07.12.00.00.dat,0.33
36361.16.11.07.12.01.00.dat,0.55
36362.16.11.07.12.02.00.dat,0.12
36366.16.11.07.12.06.00.dat,-0.31
36376.16.11.07.12.16.00.dat,0.22
36379.16.11.07.12.19.00.dat,0.12
36382.16.11.07.12.22.00.dat,0
36390.16.11.07.12.30.00.dat,-0.23
36391.16.11.07.12.31.00.dat,-0.16
36393.16.11.07.12.33.00.dat,0.12
36399.16.11.07.12.39.00.dat,0.06
36418.16.11.07.12.58.00.dat,0.25
36430.16.11.07.13.10.00.dat,0
36442.16.11.07.13.22.00.dat,-0.16
36444.16.11.07.13.24.00.dat,-0.39
36447.16.11.07.13.27.00.dat,-0.31
36452.16.11.07.13.32.00.dat,0.08
36463.16.11.07.13.43.00.dat,-0.15
36465.16.11.07.13.45.00.dat,1.22
36466.16.11.07.13.46.00.dat,-0.34
36472.16.11.07.13.52.00.dat,-0.22
36476.16.11.07.13.56.00.dat,0.06
36487.16.11.07.14.07.00.dat,0.04
36499.16.11.07.14.19.00.dat,-0.04
36501.16.11.07.14.21.00.dat,0.14
36502.16.11.07.14.22.00.dat,0.29
36509.16.11.07.14.29.00.dat,-0.03
36511.16.11.07.14.31.00.dat,0.07
36523.16.11.07.14.43.00.dat,0.01
36528.16.11.07.14.48.00.dat,-0.24
36536.16.11.07.14.56.00.dat,-0.03
36548.16.11.07.15.08.00.dat,0.52
36552.16.11.07.15.12.00.dat,0.06
36554.16.11.07.15.14.00.dat,0.15
36559.16.11.07.15.19.00.dat,-0.23
36568.16.11.07.15.28.00.dat,-0.19
36573.16.11.07.15.33.00.dat,-0.19
36575.16.11.07.15.35.00.dat,0.12
36579.16.11.07.15.39.00.dat,-0.3
36582.16.11.07.15.42.00.dat,-0.24
36590.16.11.07.15.50.00.dat,-0.04
36591.16.11.07.15.51.00.dat,-0.07
36594.16.11.07.15.54.00.dat,0.18
36595.16.11.07.15.55.00.dat,-0.23
36601.16.11.07.16.01.00.dat,0
36609.16.11.07.16.09.00.dat,1.18
36612.16.11.07.16.12.00.dat,-0.2
36618.16.11.07.16.18.00.dat,-0.01
36632.16.11.07.16.32.00.dat,0
36646.16.11.07.16.46.00.dat,-0.33
36649.16.11.07.16.49.00.dat,-0.28
36661.16.11.07.17.01.00.dat,0.05
36668.16.11.07.17.08.00.dat,-0.25
36673.16.11.07.17.13.00.dat,0.45
36679.16.11.07.17.19.00.dat,-0.11
36693.16.11.07.17.33.00.dat,-0.06
36710.16.11.07.17.50.00.dat,0.02
36718.16.11.07.17.58.00.dat,0.08
36727.16.11.07.18.07.00.dat,-0.31
36739.16.11.07.18.19.00.dat,-0.6
36741.16.11.07.18.21.00.dat,-0.46
36742.16.11.07.18.22.00.dat,-0.29
36748.16.11.07.18.28.00.dat,-0.2
36749.16.11.07.18.29.00.dat,-0.32
36751.16.11.07.18.31.00.dat,-0.31
36758.16.11.07.18.38.00.dat,-0.14
36782.16.11.07.19.02.00.dat,0.99
36784.16.11.07.19.04.00.dat,0.08
36787.16.11.07.19.07.00.dat,-0.43
36790.16.11.07.19.10.00.dat,-0.15
36799.16.11.07.19.19.00.dat,0.02
36804.16.11.07.19.24.00.dat,-0.27
36820.16.11.07.19.40.00.dat,-0.09
36832.16.11.07.19.52.00.dat,-0.13
36836.16.11.07.19.56.00.dat,0.27
36837.16.11.07.19.57.00.dat,0.32
36838.16.11.07.19.58.00.dat,0.32
36855.16.11.07.20.15.00.dat,-0.03
36858.16.11.07.20.18.00.dat,-0.09
36860.16.11.07.20.20.00.dat,-0.48
36880.16.11.07.20.40.00.dat,-0.52
36891.16.11.07.20.51.00.dat,0.03
36894.16.11.07.20.54.00.dat,-0.25
36898.16.11.07.20.58.00.dat,-0.15
36899.16.11.07.20.59.00.dat,1.16
36917.16.11.07.21.17.00.dat,-0.5
36931.16.11.07.21.31.00.dat,0.04
36936.16.11.07.21.36.00.dat,-0.51
36955.16.11.07.21.55.00.dat,-0.23
36957.16.11.07.21.57.00.dat,-0.09
36963.16.11.07.22.03.00.dat,-0.42
36966.16.11.07.22.06.00.dat,-0.36
36972.16.11.07.22.12.00.dat,-0.25
36980.16.11.07.22.20.00.dat,-0.44
36982.16.11.07.22.22.00.dat,-0.34
37005.16.11.07.22.45.00.dat,-0.21
37034.16.11.07.23.14.00.dat,-0.02
37037.16.11.07.23.17.00.dat,0.31
37039.16.11.07.23.19.00.dat,-0.35
37055.16.11.07.23.35.00.dat,-0.48
37076.16.11.07.23.56.00.dat,-0.26
37078.16.11.07.23.58.00.dat,-0.03
37080.16.11.08.00.00.00.dat,-0.17
37093.16.11.08.00.13.00.dat,0.39
37097.16.11.08.00.17.00.dat,-0.64
37100.16.11.08.00.20.00.dat,-0.35
37101.16.11.08.00.21.00.dat,0.56
37111.16.11.08.00.31.00.dat,-0.63
37112.16.11.08.00.32.00.dat,0.09
37130.16.11.08.00.50.00.dat,-0.45
37137.16.11.08.00.57.00.dat,-0.3
37148.16.11.08.01.08.00.dat,-0.41
37150.16.11.08.01.10.00.dat,-0.06
37151.16.11.08.01.11.00.dat,-0.04
37154.16.11.08.01.14.00.dat,-0.34
37165.16.11.08.01.25.00.dat,-0.41
37168.16.11.08.01.28.00.dat,-0.27
37169.16.11.08.01.29.00.dat,-0.33
37180.16.11.08.01.40.00.dat,-0.52
37201.16.11.08.02.01.00.dat,0.11
37231.16.11.08.02.31.00.dat,-0.02
37259.16.11.08.02.59.00.dat,-0.23
37260.16.11.08.03.00.00.dat,0.06
37265.16.11.08.03.05.00.dat,0.37
37301.16.11.08.03.41.00.dat,0.03
37303.16.11.08.03.43.00.dat,-0.35
37306.16.11.08.03.46.00.dat,-0.01
37344.16.11.08.04.24.00.dat,1.67
37346.16.11.08.04.26.00.dat,-0.3
37347.16.11.08.04.27.00.dat,-0.23
37348.16.11.08.04.28.00.dat,-0.36
37349.16.11.08.04.29.00.dat,-0.11
37353.16.11.08.04.33.00.dat,-0.14
37355.16.11.08.04.35.00.dat,-0.09
37358.16.11.08.04.38.00.dat,0.05
37364.16.11.08.04.44.00.dat,-0.32
37371.16.11.08.04.51.00.dat,0.07
37374.16.11.08.04.54.00.dat,0.03
37376.16.11.08.04.56.00.dat,-0.01
37378.16.11.08.04.58.00.dat,0.25
37384.16.11.08.05.04.00.dat,-0.12
37387.16.11.08.05.07.00.dat,-0.37
37388.16.11.08.05.08.00.dat,-0.47
37390.16.11.08.05.10.00.dat,-0.17
37406.16.11.08.05.26.00.dat,0.08
37410.16.11.08.05.30.00.dat,0.19
37416.16.11.08.05.36.00.dat,-0.39
37420.16.11.08.05.40.00.dat,0
37424.16.11.08.05.44.00.dat,0.8
37431.16.11.08.05.51.00.dat,-0.3
37454.16.11.08.06.14.00.dat,0.06
37461.16.11.08.06.21.00.dat,-0.23
37464.16.11.08.06.24.00.dat,-0.17
37466.16.11.08.06.26.00.dat,0.51
37467.16.11.08.06.27.00.dat,-0.12
37471.16.11.08.06.31.00.dat,-0.16
37499.16.11.08.06.59.00.dat,-0.08
37509.16.11.08.07.09.00.dat,0.01
37583.16.11.08.08.23.00.dat,-0.1
37586.16.11.08.08.26.00.dat,-0.36
37607.16.11.08.08.47.00.dat,-0.2
37613.16.11.08.08.53.00.dat,1.44
37614.16.11.08.08.54.00.dat,0.08
37615.16.11.08.08.55.00.dat,-0.35
37677.16.11.08.09.57.00.dat,-0.2
37704.16.11.08.10.24.00.dat,0.08
37771.16.11.08.11.31.00.dat,-0.15
37775.16.11.08.11.35.00.dat,-0.3
37781.16.11.08.11.41.00.dat,0.38
37783.16.11.08.11.43.00.dat,-0.17
37799.16.11.08.11.59.00.dat,0.41
37812.16.11.08.12.12.00.dat,0.19
37848.16.11.08.12.48.00.dat,0.05
37854.16.11.08.12.54.00.dat,-0.29
37876.16.11.08.13.16.00.dat,1.4
37877.16.11.08.13.17.00.dat,0.35
37881.16.11.08.13.21.00.dat,0.24
37894.16.11.08.13.34.00.dat,-0.25
37904.16.11.08.13.44.00.dat,0
37910.16.11.08.13.50.00.dat,-0.22
37966.16.11.08.14.46.00.dat,-0.33
37967.16.11.08.14.47.00.dat,0.09
38027.16.11.08.15.47.00.dat,0.12
38073.16.11.08.16.33.00.dat,-0.26
38104.16.11.08.17.04.00.dat,0.3
38107.16.11.08.17.07.00.dat,-0.24
38111.16.11.08.17.11.00.dat,0.02
38126.16.11.08.17.26.00.dat,0.8
38127.16.11.08.17.27.00.dat,-0.35
38132.16.11.08.17.32.00.dat,-0.03
38151.16.11.08.17.51.00.dat,-0.09
38197.16.11.08.18.37.00.dat,-0.12
38241.16.11.08.19.21.00.dat,-0.15
38244.16.11.08.19.24.00.dat,-0.21
38259.16.11.08.19.39.00.dat,0
38277.16.11.08.19.57.00.dat,0.04
38278.16.11.08.19.58.00.dat,0.08
38311.16.11.08.20.31.00.dat,-0.09
38321.16.11.08.20.41.00.dat,-0.01
38324.16.11.08.20.44.00.dat,-0.2
38350.16.11.08.21.10.00.dat,-0.1
38373.16.11.08.21.33.00.dat,0.95
38384.16.11.08.21.44.00.dat,-0.2
38453.16.11.08.22.53.00.dat,-0.06
38471.16.11.08.23.11.00.dat,0.18
38531.16.11.09.00.11.00.dat,0.09
38597.16.11.09.01.17.00.dat,-0.04
38625.16.11.09.01.45.00.dat,0.29
38631.16.11.09.01.51.00.dat,-0.34
38651.16.11.09.02.11.00.dat,-0.53
38659.16.11.09.02.19.00.dat,0.15
38660.16.11.09.02.20.00.dat,1.17
38663.16.11.09.02.23.00.dat,0.21
38664.16.11.09.02.24.00.dat,0.76
38680.16.11.09.02.40.00.dat,-0.21
38695.16.11.09.02.55.00.dat,-0.53
38739.16.11.09.03.39.00.dat,-0.02
38753.16.11.09.03.53.00.dat,-0.23
38772.16.11.09.04.12.00.dat,-0.26
38774.16.11.09.04.14.00.dat,-0.32
38782.16.11.09.04.22.00.dat,-0.1
38790.16.11.09.04.30.00.dat,0.98
38802.16.11.09.04.42.00.dat,0.13
38824.16.11.09.05.04.00.dat,-0.12
38850.16.11.09.05.30.00.dat,-0.03
38894.16.11.09.06.14.00.dat,0.51
38908.16.11.09.06.28.00.dat,-0.15
38930.16.11.09.06.50.00.dat,-0.15
38946.16.11.09.07.06.00.dat,0.03
38981.16.11.09.07.41.00.dat,0.02
39009.16.11.09.08.09.00.dat,1.4
39013.16.11.09.08.13.00.dat,0.21
39062.16.11.09.09.02.00.dat,-0.15
39096.16.11.09.09.36.00.dat,0
39105.16.11.09.09.45.00.dat,0.43
39195.16.11.09.11.15.00.dat,0.21
39246.16.11.09.12.06.00.dat,0.48
39266.16.11.09.12.26.00.dat,-0.08
39270.16.11.09.12.30.00.dat,0.16
39315.16.11.09.13.15.00.dat,0.21
39331.16.11.09.13.31.00.dat,-0.17
39333.16.11.09.13.33.00.dat,1.56
39341.16.11.09.13.41.00.dat,-0.17
39359.16.11.09.13.59.00.dat,-0.23
39378.16.11.09.14.18.00.dat,0.46
39402.16.11.09.14.42.00.dat,-0.07
39417.16.11.09.14.57.00.dat,-0.06
39418.16.11.09.14.58.00.dat,-0.09
39420.16.11.09.15.00.00.dat,0.03
39458.16.11.09.15.38.00.dat,0.24
39460.16.11.09.15.40.00.dat,0.28
39486.16.11.09.16.06.00.dat,0.13
39487.16.11.09.16.07.00.dat,0.01
39493.16.11.09.16.13.00.dat,-0.29
39506.16.11.09.16.26.00.dat,0.03
39520.16.11.09.16.40.00.dat,-0.04
39524.16.11.09.16.44.00.dat,-0.22
39531.16.11.09.16.51.00.dat,0.15
39533.16.11.09.16.53.00.dat,0.05
39563.16.11.09.17.23.00.dat,-0.09
39570.16.11.09.17.30.00.dat,0.12
39572.16.11.09.17.32.00.dat,0.27
39576.16.11.09.17.36.00.dat,0.72
39585.16.11.09.17.45.00.dat,0
39594.16.11.09.17.54.00.dat,-0.2
39602.16.11.09.18.02.00.dat,-0.27
39624.16.11.09.18.24.00.dat,0.3
39630.16.11.09.18.30.00.dat,-0.15
39634.16.11.09.18.34.00.dat,-0.07
39640.16.11.09.18.40.00.dat,-0.41
39654.16.11.09.18.54.00.dat,-0.25
39655.16.11.09.18.55.00.dat,-0.23
39661.16.11.09.19.01.00.dat,0.77
39694.16.11.09.19.34.00.dat,-0.19
39710.16.11.09.19.50.00.dat,-0.14
39717.16.11.09.19.57.00.dat,-0.34
39739.16.11.09.20.19.00.dat,0.34
39741.16.11.09.20.21.00.dat,0.2
39745.16.11.09.20.25.00.dat,-0.15
39747.16.11.09.20.27.00.dat,-0.02
39757.16.11.09.20.37.00.dat,-0.18
39758.16.11.09.20.38.00.dat,-0.26
39779.16.11.09.20.59.00.dat,-0.1
39869.16.11.09.22.29.00.dat,-0.16
39870.16.11.09.22.30.00.dat,-0.32
39893.16.11.09.22.53.00.dat,-0.28
39894.16.11.09.22.54.00.dat,1
39896.16.11.09.22.56.00.dat,0.54
39920.16.11.09.23.20.00.dat,-0.19
39922.16.11.09.23.22.00.dat,-0.23
39926.16.11.09.23.26.00.dat,-0.29
39942.16.11.09.23.42.00.dat,0.57
39950.16.11.09.23.50.00.dat,-0.35
39963.16.11.10.00.03.00.dat,-0.44
39966.16.11.10.00.06.00.dat,-0.62
39971.16.11.10.00.11.00.dat,-0.19
39993.16.11.10.00.33.00.dat,-0.22
40005.16.11.10.00.45.00.dat,0.06
40012.16.11.10.00.52.00.dat,-0.32
40023.16.11.10.01.03.00.dat,-0.02
40025.16.11.10.01.05.00.dat,-0.32
40049.16.11.10.01.29.00.dat,-0.36
40051.16.11.10.01.31.00.dat,-0.28
40052.16.11.10.01.32.00.dat,-0.35
40059.16.11.10.01.39.00.dat,-0.31
40061.16.11.10.01.41.00.dat,-0.1
40068.16.11.10.01.48.00.dat,-0.38
40069.16.11.10.01.49.00.dat,-0.51
40080.16.11.10.02.00.00.dat,-0.25
40086.16.11.10.02.06.00.dat,0
40091.16.11.10.02.11.00.dat,-0.1
40093.16.11.10.02.13.00.dat,0.46
40103.16.11.10.02.23.00.dat,0.79
40107.16.11.10.02.27.00.dat,-0.25
40113.16.11.10.02.33.00.dat,-0.19
40117.16.11.10.02.37.00.dat,0.69
40120.16.11.10.02.40.00.dat,-0.36
40125.16.11.10.02.45.00.dat,-0.21
40134.16.11.10.02.54.00.dat,0.3
40137.16.11.10.02.57.00.dat,-0.18
40140.16.11.10.03.00.00.dat,0.24
40145.16.11.10.03.05.00.dat,2.78
40146.16.11.10.03.06.00.dat,2.53
40150.16.11.10.03.10.00.dat,0.93
40153.16.11.10.03.13.00.dat,0.54
40157.16.11.10.03.17.00.dat,0.08
40160.16.11.10.03.20.00.dat,-0.37
40165.16.11.10.03.25.00.dat,-0.27
40166.16.11.10.03.26.00.dat,0.43
40171.16.11.10.03.31.00.dat,-0.24
40175.16.11.10.03.35.00.dat,0.65
40176.16.11.10.03.36.00.dat,-0.29
40184.16.11.10.03.44.00.dat,-0.21
40186.16.11.10.03.46.00.dat,-0.13
40188.16.11.10.03.48.00.dat,0.34
40200.16.11.10.04.00.00.dat,0.3
40212.16.11.10.04.12.00.dat,-0.42
40213.16.11.10.04.13.00.dat,0.64
40215.16.11.10.04.15.00.dat,0.11
40217.16.11.10.04.17.00.dat,0
40226.16.11.10.04.26.00.dat,-0.13
40231.16.11.10.04.31.00.dat,0.77
40240.16.11.10.04.40.00.dat,-0.12
40252.16.11.10.04.52.00.dat,1.02
40255.16.11.10.04.55.00.dat,-0.08
40262.16.11.10.05.02.00.dat,-0.23
40272.16.11.10.05.12.00.dat,0.05
40276.16.11.10.05.16.00.dat,-0.13
40278.16.11.10.05.18.00.dat,-0.24
40279.16.11.10.05.19.00.dat,0.06
40280.16.11.10.05.20.00.dat,0.06
40294.16.11.10.05.34.00.dat,1.17
40297.16.11.10.05.37.00.dat,-0.26
40298.16.11.10.05.38.00.dat,0.58
40300.16.11.10.05.40.00.dat,-0.34
40301.16.11.10.05.41.00.dat,0.18
40310.16.11.10.05.50.00.dat,0.11
40312.16.11.10.05.52.00.dat,0.1
40313.16.11.10.05.53.00.dat,0.09
40319.16.11.10.05.59.00.dat,1.63
40346.16.11.10.06.26.00.dat,0.03
40366.16.11.10.06.46.00.dat,0.07
40367.16.11.10.06.47.00.dat,0.01
40385.16.11.10.07.05.00.dat,0.34
40386.16.11.10.07.06.00.dat,1.13
40414.16.11.10.07.34.00.dat,-0.12
40415.16.11.10.07.35.00.dat,-0.17
40425.16.11.10.07.45.00.dat,0.12
40428.16.11.10.07.48.00.dat,0
40452.16.11.10.08.12.00.dat,-0.26
40474.16.11.10.08.34.00.dat,-0.06
40484.16.11.10.08.44.00.dat,-0.06
40487.16.11.10.08.47.00.dat,0.44
40493.16.11.10.08.53.00.dat,-0.09
40494.16.11.10.08.54.00.dat,-0.06
40501.16.11.10.09.01.00.dat,0.14
40504.16.11.10.09.04.00.dat,0.36
40505.16.11.10.09.05.00.dat,-0.17
40506.16.11.10.09.06.00.dat,0.95
40510.16.11.10.09.10.00.dat,-0.36
40525.16.11.10.09.25.00.dat,0.11
40534.16.11.10.09.34.00.dat,0.88
40546.16.11.10.09.46.00.dat,0.8
40552.16.11.10.09.52.00.dat,0.48
40555.16.11.10.09.55.00.dat,2.22
40559.16.11.10.09.59.00.dat,1.02
40561.16.11.10.10.01.00.dat,0.22
40564.16.11.10.10.04.00.dat,0.12
40565.16.11.10.10.05.00.dat,0.4
40568.16.11.10.10.08.00.dat,0.71
40579.16.11.10.10.19.00.dat,-0.07
40580.16.11.10.10.20.00.dat,0.34
40591.16.11.10.10.31.00.dat,-0.62
40594.16.11.10.10.34.00.dat,-0.46
40598.16.11.10.10.38.00.dat,0.11
40599.16.11.10.10.39.00.dat,0.82
40606.16.11.10.10.46.00.dat,-0.2
40608.16.11.10.10.48.00.dat,0.29
40609.16.11.10.10.49.00.dat,-0.41
40628.16.11.10.11.08.00.dat,0.05
40631.16.11.10.11.11.00.dat,0.18
40660.16.11.10.11.40.00.dat,-0.16
40677.16.11.10.11.57.00.dat,-0.05
40684.16.11.10.12.04.00.dat,0.25
40690.16.11.10.12.10.00.dat,-0.48
40701.16.11.10.12.21.00.dat,-0.41
40718.16.11.10.12.38.00.dat,-0.04
40748.16.11.10.13.08.00.dat,0.15
40752.16.11.10.13.12.00.dat,0.75
40795.16.11.10.13.55.00.dat,-0.04
40809.16.11.10.14.09.00.dat,-0.39
40814.16.11.10.14.14.00.dat,-0.34
40822.16.11.10.14.22.00.dat,-0.4
40825.16.11.10.14.25.00.dat,-0.47
40826.16.11.10.14.26.00.dat,-0.06
40828.16.11.10.14.28.00.dat,1.74
40834.16.11.10.14.34.00.dat,0.64
40835.16.11.10.14.35.00.dat,0.87
40842.16.11.10.14.42.00.dat,-0.23
40843.16.11.10.14.43.00.dat,0.33
40848.16.11.10.14.48.00.dat,0.14
40849.16.11.10.14.49.00.dat,-0.25
40850.16.11.10.14.50.00.dat,-0.13
40851.16.11.10.14.51.00.dat,0.18
40853.16.11.10.14.53.00.dat,-0.24
40861.16.11.10.15.01.00.dat,-0.06
40879.16.11.10.15.19.00.dat,-0.24
40880.16.11.10.15.20.00.dat,-0.19
40888.16.11.10.15.28.00.dat,-0.12
40893.16.11.10.15.33.00.dat,-0.07
40894.16.11.10.15.34.00.dat,-0.2
40896.16.11.10.15.36.00.dat,-0.1
40897.16.11.10.15.37.00.dat,-0.26
40899.16.11.10.15.39.00.dat,-0.45
40901.16.11.10.15.41.00.dat,-0.47
40903.16.11.10.15.43.00.dat,-0.18
40905.16.11.10.15.45.00.dat,-0.12
40917.16.11.10.15.57.00.dat,-0.48
40918.16.11.10.15.58.00.dat,0.47
40925.16.11.10.16.05.00.dat,-0.16
40929.16.11.10.16.09.00.dat,-0.27
40930.16.11.10.16.10.00.dat,-0.39
40931.16.11.10.16.11.00.dat,0
40934.16.11.10.16.14.00.dat,-0.51
40952.16.11.10.16.32.00.dat,-0.23
40959.16.11.10.16.39.00.dat,-0.15
40969.16.11.10.16.49.00.dat,-0.23
40972.16.11.10.16.52.00.dat,-0.12
40973.16.11.10.16.53.00.dat,-0.24
40980.16.11.10.17.00.00.dat,0.7
40992.16.11.10.17.12.00.dat,-0.08
41001.16.11.10.17.21.00.dat,-0.31
41003.16.11.10.17.23.00.dat,-0.44
41008.16.11.10.17.28.00.dat,0.1
41011.16.11.10.17.31.00.dat,-0.37
41017.16.11.10.17.37.00.dat,-0.35
41018.16.11.10.17.38.00.dat,0.47
41020.16.11.10.17.40.00.dat,0.11
41036.16.11.10.17.56.00.dat,-0.03
41046.16.11.10.18.06.00.dat,-0.29
41050.16.11.10.18.10.00.dat,0.28
41075.16.11.10.18.35.00.dat,0.12
41093.16.11.10.18.53.00.dat,0.3
41094.16.11.10.18.54.00.dat,-0.31
41095.16.11.10.18.55.00.dat,-0.32
41106.16.11.10.19.06.00.dat,-0.04
41108.16.11.10.19.08.00.dat,0.17
41131.16.11.10.19.31.00.dat,-0.01
41134.16.11.10.19.34.00.dat,-0.07
41138.16.11.10.19.38.00.dat,0.18
41139.16.11.10.19.39.00.dat,-0.38
41161.16.11.10.20.01.00.dat,0.22
41187.16.11.10.20.27.00.dat,-0.11
41194.16.11.10.20.34.00.dat,-0.4
41195.16.11.10.20.35.00.dat,-0.37
41198.16.11.10.20.38.00.dat,-0.26
41208.16.11.10.20.48.00.dat,-0.05
41220.16.11.10.21.00.00.dat,0.23
41225.16.11.10.21.05.00.dat,-0.45
41228.16.11.10.21.08.00.dat,-0.06
41240.16.11.10.21.20.00.dat,-0.04
41243.16.11.10.21.23.00.dat,-0.34
41248.16.11.10.21.28.00.dat,-0.35
41252.16.11.10.21.32.00.dat,-0.17
41260.16.11.10.21.40.00.dat,-0.09
41263.16.11.10.21.43.00.dat,0.13
41274.16.11.10.21.54.00.dat,0.51
41296.16.11.10.22.16.00.dat,0.38
41297.16.11.10.22.17.00.dat,0.37
41306.16.11.10.22.26.00.dat,0.79
41308.16.11.10.22.28.00.dat,-0.23
41321.16.11.10.22.41.00.dat,-0.34
41339.16.11.10.22.59.00.dat,0.29
41343.16.11.10.23.03.00.dat,-0.29
41344.16.11.10.23.04.00.dat,0.11
41345.16.11.10.23.05.00.dat,-0.13
41355.16.11.10.23.15.00.dat,-0.22
41371.16.11.10.23.31.00.dat,-0.07
41375.16.11.10.23.35.00.dat,-0.32
41384.16.11.10.23.44.00.dat,0.91
41387.16.11.10.23.47.00.dat,-0.28
41399.16.11.10.23.59.00.dat,-0.44
41405.16.11.11.00.05.00.dat,-0.15
41439.16.11.11.00.39.00.dat,-0.28
41440.16.11.11.00.40.00.dat,-0.03
41442.16.11.11.00.42.00.dat,-0.07
41464.16.11.11.01.04.00.dat,0.05
41473.16.11.11.01.13.00.dat,-0.14
41483.16.11.11.01.23.00.dat,0
41497.16.11.11.01.37.00.dat,0.01
41501.16.11.11.01.41.00.dat,0.21
41535.16.11.11.02.15.00.dat,-0.34
41553.16.11.11.02.33.00.dat,2.31
41578.16.11.11.02.58.00.dat,0.33
41596.16.11.11.03.16.00.dat,1.24
41624.16.11.11.03.44.00.dat,0.05
41722.16.11.11.05.22.00.dat,-0.2
41753.16.11.11.05.53.00.dat,-0.1
41764.16.11.11.06.04.00.dat,-0.71
41784.16.11.11.06.24.00.dat,0.04
41785.16.11.11.06.25.00.dat,0.34
41812.16.11.11.06.52.00.dat,-0.21
41826.16.11.11.07.06.00.dat,-0.36
41832.16.11.11.07.12.00.dat,-0.21
41843.16.11.11.07.23.00.dat,0.02
41850.16.11.11.07.30.00.dat,-0.05
41860.16.11.11.07.40.00.dat,-0.08
41870.16.11.11.07.50.00.dat,0.32
41871.16.11.11.07.51.00.dat,1.32
41873.16.11.11.07.53.00.dat,0.04
41876.16.11.11.07.56.00.dat,0.22
41879.16.11.11.07.59.00.dat,0.16
41880.16.11.11.08.00.00.dat,0.01
41884.16.11.11.08.04.00.dat,-0.08
41886.16.11.11.08.06.00.dat,-0.14
41888.16.11.11.08.08.00.dat,0.05
41889.16.11.11.08.09.00.dat,0.59
41894.16.11.11.08.14.00.dat,0.34
41898.16.11.11.08.18.00.dat,0.11
41899.16.11.11.08.19.00.dat,-0.15
41900.16.11.11.08.20.00.dat,-0.12
41905.16.11.11.08.25.00.dat,-0.38
41909.16.11.11.08.29.00.dat,0.48
41917.16.11.11.08.37.00.dat,-0.44
41922.16.11.11.08.42.00.dat,0.45
41930.16.11.11.08.50.00.dat,-0.2
41933.16.11.11.08.53.00.dat,0.6
41950.16.11.11.09.10.00.dat,0.82
41956.16.11.11.09.16.00.dat,0.35
41957.16.11.11.09.17.00.dat,-0.14
41980.16.11.11.09.40.00.dat,-0.06
41982.16.11.11.09.42.00.dat,0.26
42000.16.11.11.10.00.00.dat,-0.23
42003.16.11.11.10.03.00.dat,0.03
42008.16.11.11.10.08.00.dat,0.68
42020.16.11.11.10.20.00.dat,-0.28
42023.16.11.11.10.23.00.dat,-0.32
42027.16.11.11.10.27.00.dat,0.74
42028.16.11.11.10.28.00.dat,0.3
42036.16.11.11.10.36.00.dat,-0.19
42042.16.11.11.10.42.00.dat,-0.04
42044.16.11.11.10.44.00.dat,-0.29
42046.16.11.11.10.46.00.dat,-0.22
42048.16.11.11.10.48.00.dat,-0.34
42058.16.11.11.10.58.00.dat,-0.41
42061.16.11.11.11.01.00.dat,-0.36
42064.16.11.11.11.04.00.dat,-0.03
42067.16.11.11.11.07.00.dat,-0.02
42078.16.11.11.11.18.00.dat,-0.16
42082.16.11.11.11.22.00.dat,-0.15
42084.16.11.11.11.24.00.dat,2.49
42093.16.11.11.11.33.00.dat,-0.37
42095.16.11.11.11.35.00.dat,1.06
42098.16.11.11.11.38.00.dat,-0.06
42099.16.11.11.11.39.00.dat,-0.01
42100.16.11.11.11.40.00.dat,-0.15
42101.16.11.11.11.41.00.dat,0.2
42102.16.11.11.11.42.00.dat,0.94
42103.16.11.11.11.43.00.dat,-0.24
42108.16.11.11.11.48.00.dat,-0.05
42109.16.11.11.11.49.00.dat,0.03
42111.16.11.11.11.51.00.dat,-0.1
42113.16.11.11.11.53.00.dat,-0.17
42118.16.11.11.11.58.00.dat,-0.21
42123.16.11.11.12.03.00.dat,-0.28
42124.16.11.11.12.04.00.dat,-0.84
42125.16.11.11.12.05.00.dat,-0.08
42127.16.11.11.12.07.00.dat,-0.48
42130.16.11.11.12.10.00.dat,-0.3
42131.16.11.11.12.11.00.dat,-0.26
42134.16.11.11.12.14.00.dat,-0.11
42135.16.11.11.12.15.00.dat,0.61
42136.16.11.11.12.16.00.dat,-0.16
42141.16.11.11.12.21.00.dat,-0.08
42143.16.11.11.12.23.00.dat,-0.45
42146.16.11.11.12.26.00.dat,-0.17
42148.16.11.11.12.28.00.dat,-0.45
42159.16.11.11.12.39.00.dat,0.46
42165.16.11.11.12.45.00.dat,1.5
42166.16.11.11.12.46.00.dat,0.09
42168.16.11.11.12.48.00.dat,-0.34
42169.16.11.11.12.49.00.dat,-0.2
42171.16.11.11.12.51.00.dat,-0.02
42173.16.11.11.12.53.00.dat,0.03
42179.16.11.11.12.59.00.dat,-0.19
42181.16.11.11.13.01.00.dat,0.1
42183.16.11.11.13.03.00.dat,-0.26
42186.16.11.11.13.06.00.dat,-0.03
42188.16.11.11.13.08.00.dat,0.04
42189.16.11.11.13.09.00.dat,-0.45
42190.16.11.11.13.10.00.dat,0.11
42193.16.11.11.13.13.00.dat,-0.04
42194.16.11.11.13.14.00.dat,-0.52
42195.16.11.11.13.15.00.dat,0.17
42196.16.11.11.13.16.00.dat,-0.25
42199.16.11.11.13.19.00.dat,-0.5
42204.16.11.11.13.24.00.dat,-0.23
