X,Y,PP Time (ms),PP Time Error  (ms),Depth (m),Depth Error (m),Month,Day,Hour ,Minute
484601.8,6022990.2,1950.014928,39.77073326,3381.828942,87.77139672,10,30,16,21
484499.18,6022980.71,1967.758951,24.48589343,3420.447192,55.65936345,10,30,17,14
484501.95,6022990.2,1943.742808,39.81804968,3367.088775,87.01478734,10,30,18,36
484499.18,6022968.05,1965.396176,27.17971466,3415.210439,61.93332048,10,30,18,36
484493.63,6022968.05,1978.868604,23.85171823,3444.189145,63.74510127,10,30,18,36
484490.86,6022977.55,1977.086924,20.68135654,3440.4265,52.05974908,10,30,18,37
484590.7,6023002.86,2012.706024,15.51804958,3537.368881,47.17660474,10,30,19,13
484465.9,6023025.01,2001.177793,25.84513033,3503.167171,77.73121161,10,30,19,59
484604.57,6023018.68,1991.436445,10.10363159,3473.596424,30.69188742,10,30,20,10
484482.54,6022949.07,1961.787762,30.19389992,3407.434179,67.85194826,10,30,21,5
484504.73,6022974.38,1964.316963,27.75888035,3412.844789,62.73301926,10,30,21,6
484499.18,6022974.38,1975.261068,20.76528146,3436.600552,50.81121973,10,30,21,6
484513.05,6022990.2,1949.473632,28.27005175,3380.62858,61.20294492,10,30,22,19
484587.93,6022974.38,1998.94542,11.90411353,3496.246145,35.70516074,10,30,23,11
484582.38,6023006.02,1936.737385,52.6293684,3350.465783,118.1454309,10,30,23,15
484601.8,6022939.58,1965.99511,29.61191674,3416.52472,69.59638959,10,30,23,15
484513.05,6023028.17,1988.564932,10.06673719,3466.630255,28.65675729,10,31,1,27
484504.73,6023025.01,1951.464619,39.62929746,3384.980741,87.53976397,10,31,1,28
484521.37,6023050.32,1959.619264,32.67021914,3402.693791,73.55240623,10,31,1,28
484504.73,6023069.3,1984.271603,20.37034034,3455.622,58.45753839,10,31,1,28
484488.09,6023056.65,1949.449154,35.87983364,3380.573545,77.5403965,10,31,1,29
484521.37,6023031.34,1961.32001,31.67687144,3406.450295,71.99534302,10,31,1,29
484504.73,6023037.66,1979.055936,23.8125718,3444.583462,63.8248153,10,31,1,29
484490.86,6023040.83,1964.924136,26.34012116,3414.132982,58.92981319,10,31,1,40
484510.27,6022987.04,1943.215378,42.29596305,3365.786274,92.73899207,10,31,1,44
484515.82,6023012.35,1980.814758,16.26903602,3448.318818,42.21081409,10,31,1,44
484493.63,6023025.01,2002.659388,14.26383562,3507.740092,42.38875148,10,31,1,48
484513.05,6023002.86,1997.26283,10.46781986,3491.041376,32.01748748,10,31,1,57
484504.73,6023006.02,1984.649026,13.7347659,3456.613163,37.86262731,10,31,2,0
484504.73,6022968.05,1979.93411,23.17186716,3446.455426,62.73758097,10,31,2,8
484493.63,6022968.05,2027.510766,30.74263948,3582.349408,85.17876172,10,31,2,14
484510.27,6023031.34,1988.399962,11.25873929,3466.144267,32.18563849,10,31,2,28
484515.82,6023018.68,1976.33277,17.90094214,3438.815858,43.48298885,10,31,2,29
484499.18,6023012.35,1990.599188,10.88700621,3471.190816,32.92712146,10,31,2,32
484521.37,6023018.68,1970.257175,22.25282466,3425.694291,51.24417049,10,31,2,37
484515.82,6023025.01,1969.051358,26.32884976,3423.068382,62.43439511,10,31,2,40
484499.18,6023056.65,1993.228282,11.97017367,3479.169631,36.55847157,10,31,2,42
484610.12,6023056.65,1951.706438,45.30995762,3385.49406,104.83984,10,31,2,46
484493.63,6022999.7,2002.114693,14.34244957,3506.090678,42.62951734,10,31,2,46
484499.18,6023031.34,1979.216237,20.54900557,3444.92492,53.74653162,10,31,2,48
484513.05,6023002.86,1959.633054,30.31809238,3402.7269,67.21008307,10,31,2,54
484504.73,6023018.68,1980.073993,18.05059156,3446.749458,46.90975239,10,31,2,54
484521.37,6022999.7,1948.38799,31.54005189,3378.200426,68.24226511,10,31,2,55
484504.73,6023006.02,1965.201213,26.32382644,3414.767668,59.10538321,10,31,3,29
484521.37,6023056.65,1991.168659,11.91185874,3472.760445,36.34867389,10,31,3,29
484438.16,6022917.43,1995.348138,24.5722086,3485.422401,73.85543541,10,31,5,45
484521.37,6022980.71,2017.049889,17.93580732,3550.487097,51.16012596,10,31,6,13
484515.82,6023006.02,1987.93496,12.05002518,3464.764135,34.57253626,10,31,6,14
484493.63,6022993.37,1952.501698,38.57619776,3387.214921,85.2539869,10,31,6,18
484610.12,6023018.68,1994.905294,13.56903427,3484.269027,40.80340898,10,31,7,17
484515.82,6023018.68,1950.03788,34.22736058,3381.878784,73.72675448,10,31,8,44
484515.82,6023050.32,1994.159991,17.9473882,3482.077802,53.48818429,10,31,9,27
484593.48,6023037.66,1988.184914,21.56941618,3465.506866,63.22811164,10,31,10,47
484504.73,6023043.99,1950.368308,42.83605691,3382.60024,96.49464917,10,31,13,43
484515.82,6023025.01,1974.235282,21.85075921,3434.429623,53.16006792,10,31,16,24
484601.8,6023002.86,1965.511605,26.32057806,3415.46288,59.3614495,10,31,19,7
484593.48,6022999.7,2000.428773,14.42214965,3500.736321,42.85904039,10,31,19,12
484526.91,6023006.02,1974.49054,21.52211076,3434.982452,52.38800533,10,31,19,31
484515.82,6023006.02,1958.517283,30.11277322,3400.152968,66.66795767,10,31,19,32
484338.32,6022778.21,2034.793402,20.55283512,3601.10744,58.1532937,10,31,22,19
484360.51,6022714.93,2015.104814,13.57906064,3544.383869,41.5424791,10,31,23,1
484377.15,6022544.07,1926.754243,45.25005689,3325.62778,103.9328594,10,31,23,17
484526.91,6023037.66,1996.044719,14.06425033,3487.466525,42.24474179,10,31,23,29
484177.46,6022328.91,1926.186125,43.15210993,3324.215466,99.48060964,10,31,23,32
484521.37,6022993.37,1971.528689,22.04263518,3428.475945,51.76683167,10,31,23,32
484499.18,6022955.4,2003.723021,26.13903134,3511.152222,77.85698235,10,31,23,32
484521.37,6022987.04,1944.753731,38.54227605,3369.514147,84.03699348,10,31,23,33
484510.27,6022980.71,1968.657609,29.68361656,3422.292633,72.04486971,10,31,23,33
484499.18,6022987.04,1968.899546,28.78365899,3422.752624,69.4652045,10,31,23,33
484490.86,6022990.2,1991.839848,12.41604902,3474.847988,37.95004506,10,31,23,33
484476.99,6022974.38,2006.514364,17.47956761,3519.562815,52.31802893,10,31,23,33
484501.95,6022977.55,1961.541778,32.16744171,3406.924901,73.75205927,10,31,23,34
484488.09,6022942.74,1991.689764,12.31836408,3474.385669,37.61153611,10,31,23,34
484493.63,6022955.4,1992.460133,10.35932567,3476.781837,31.4675446,10,31,23,34
484177.46,6022347.9,1954.877721,34.59918246,3392.55354,76.3228196,10,31,23,43
484169.14,6022332.08,1980.990858,21.89898008,3448.688824,59.78985033,10,31,23,43
484194.1,6022373.21,1918.883188,40.86407783,3307.88398,95.11955582,10,31,23,44
484169.14,6022344.73,1981.286171,18.87023098,3449.319417,50.52997447,10,31,23,47
484177.46,6022398.52,2001.935441,18.23965973,3505.549662,54.50078945,10,31,23,47
484199.65,6022404.85,1952.617066,33.40772181,3387.481994,72.23358803,10,31,23,50
484171.91,6022366.88,1913.051446,52.11727661,3295.560974,119.1310453,10,31,23,52
484183.01,6022360.55,1949.356021,31.3447952,3380.363623,67.71467299,11,1,0,0
484202.42,6022382.7,1915.384598,33.18444615,3300.754105,77.84796593,11,1,0,7
484210.74,6022430.16,1972.972115,31.92811766,3431.726472,83.11469824,11,1,0,9
484202.42,6022395.36,1928.891976,31.83183646,3330.87747,74.2513189,11,1,0,13
484216.29,6022417.51,1937.438164,27.40990453,3352.126604,61.84404062,11,1,0,15
484202.42,6022382.7,1910.227031,49.47498305,3289.28946,113.604135,11,1,0,17
484207.97,6022389.03,1986.924935,17.14577091,3461.853615,50.3457565,11,1,0,18
484221.84,6022398.52,1942.313266,39.30135355,3363.574624,86.46943102,11,1,0,20
484194.1,6022392.2,1933.853278,29.13115095,3343.497567,66.57492833,11,1,0,21
484210.74,6022411.18,1935.829478,49.3397122,3348.299829,109.4632739,11,1,0,22
484169.14,6022370.05,1940.56752,46.35843289,3359.473507,102.3827667,11,1,0,25
484169.14,6022370.05,1981.144881,16.88714309,3449.01559,44.35027732,11,1,0,25
484191.33,6022382.7,1936.639844,26.67994597,3350.237853,60.55573652,11,1,0,28
484202.42,6022395.36,1931.532568,27.03132578,3337.500706,62.7501184,11,1,0,31
484188.55,6022385.87,1987.42099,16.4360638,3463.248053,48.28361252,11,1,0,34
484160.82,6022354.23,1948.582561,45.06196514,3378.631713,101.8411256,11,1,0,35
484210.74,6022411.18,1931.543359,26.53780227,3337.529102,61.69102931,11,1,0,36
484255.12,6022708.6,2043.861367,29.66770292,3626.599937,84.36932774,11,1,0,39
484213.52,6022395.36,1927.828665,26.53684608,3328.320247,63.11738598,11,1,0,40
484210.74,6022411.18,1949.985231,31.3733877,3381.76426,67.71288958,11,1,0,43
484202.42,6022395.36,1923.340373,28.29148179,3317.309465,68.02504587,11,1,0,47
484199.65,6022385.87,1980.273781,22.34816837,3447.171207,60.44772296,11,1,0,47
484216.29,6022417.51,1927.024112,27.93161022,3326.311652,66.41033069,11,1,0,55
484180.23,6022370.05,1962.338317,25.94149706,3408.612497,57.17541581,11,1,1,3
484210.74,6022411.18,1927.801816,28.39458502,3328.257148,67.0750378,11,1,1,13
484349.41,6022620.01,1949.415638,41.02184542,3380.498058,90.3833698,11,1,1,20
484210.74,6022411.18,1941.113167,27.86127495,3360.760812,62.14508364,11,1,1,22
484160.82,6022354.23,2002.878363,23.37007258,3508.440801,70.07584667,11,1,1,27
484216.29,6022404.85,1932.824935,26.98121558,3340.886888,62.25870965,11,1,1,32
484188.55,6022347.9,1947.634277,34.06687716,3376.509306,73.72045262,11,1,1,36
484216.29,6022411.18,1935.618255,32.10979315,3347.793338,72.58823475,11,1,1,38
484321.68,6022569.38,1818.651072,66.55338434,3025.537187,201.4283829,11,1,1,43
484183.01,6022341.57,1951.267528,33.21841664,3384.561712,71.63244697,11,1,1,43
484346.64,6022610.52,1919.976081,42.73423982,3310.039658,99.42916149,11,1,1,44
484205.2,6022392.2,1928.8637,25.07100397,3330.810225,59.68116038,11,1,1,48
484180.23,6022357.39,1941.70715,46.83106748,3362.1525,104.399174,11,1,1,55
484216.29,6022411.18,1933.076959,25.59474745,3341.550354,58.9274028,11,1,1,58
484205.2,6022398.52,1931.004425,25.20151977,3336.165115,59.18644805,11,1,2,4
484183.01,6022360.55,1943.895174,32.3571794,3367.454613,71.19590844,11,1,2,8
484177.46,6022366.88,1940.498984,29.53153852,3359.312038,65.88756138,11,1,2,12
484216.29,6022411.18,1928.423242,26.38078937,3329.732408,62.66020548,11,1,2,21
484216.29,6022404.85,1921.065614,26.05746399,3312.502149,62.80315098,11,1,2,30
484354.96,6022613.68,1931.887132,39.30746282,3338.483844,89.27918689,11,1,2,32
484260.66,6022442.82,1994.638361,22.60426781,3483.509945,67.53613415,11,1,2,36
484221.84,6022417.51,1933.309958,25.64672259,3342.156614,58.95088131,11,1,2,40
484183.01,6022379.54,1916.151854,32.2132889,3302.313712,75.83508548,11,1,2,49
484166.37,6022354.23,1973.976588,22.27667309,3433.873222,54.18476046,11,1,2,53
484213.52,6022408.02,1923.807013,27.28121389,3318.281159,65.90061941,11,1,3,1
484260.66,6022695.95,2025.679308,18.00783502,3576.956964,49.14751422,11,1,3,8
484199.65,6022392.2,1919.623539,50.0559964,3309.356402,115.0797084,11,1,3,9
484205.2,6022392.2,1917.106939,27.39152199,3304.250082,64.60963774,11,1,3,12
484199.65,6022411.18,1925.437643,31.80184406,3322.326876,75.13136379,11,1,3,20
484499.18,6023037.66,1908.381769,54.07267646,3284.990081,123.8943446,11,1,3,31
484515.82,6023018.68,1996.175298,11.52897249,3487.842317,35.14364766,11,1,3,32
484210.74,6022392.2,1931.699158,30.00081564,3337.955314,69.29742588,11,1,3,37
484366.05,6022594.7,1968.374583,32.16041169,3421.750635,79.31695298,11,1,3,46
484205.2,6022398.52,1939.381803,38.26616324,3356.685853,84.94919084,11,1,3,49
484205.2,6022373.21,1918.209706,30.31041451,3306.567918,71.92651755,11,1,3,51
484199.65,6022398.52,1884.208122,66.29842664,3224.069803,158.8398887,11,1,4,5
484183.01,6022385.87,1928.831674,28.12143771,3330.73327,66.14792106,11,1,4,5
484210.74,6022411.18,1924.431469,26.68851699,3319.76322,64.48590177,11,1,4,17
484213.52,6022420.67,1930.191548,30.71249801,3334.066865,71.46016771,11,1,4,28
484174.69,6022351.06,1936.762965,27.44255361,3350.525063,62.09383023,11,1,4,30
484205.2,6022423.84,1879.760352,44.97393709,3211.181291,109.3336737,11,1,4,42
484183.01,6022366.88,1925.208208,26.67323855,3321.740512,64.12967267,11,1,4,45
484188.55,6022366.88,1926.228537,25.80191684,3324.320837,61.86614121,11,1,4,54
484191.33,6022370.05,1926.31316,29.17788923,3324.531406,69.33212192,11,1,5,5
484177.46,6022366.88,1910.076584,35.33253221,3288.935117,82.20359674,11,1,5,12
484180.23,6022357.39,1904.843568,35.11385335,3277.27701,80.76695061,11,1,5,27
484188.55,6022373.21,1969.667526,31.69822094,3424.410504,79.34114456,11,1,5,28
484180.23,6022357.39,1929.8805,31.66716102,3333.321852,73.61538223,11,1,5,34
484171.91,6022379.54,1997.178693,19.92330173,3490.802259,59.83293475,11,1,5,51
484158.05,6022458.64,2010.697165,32.48671949,3531.508845,93.1644609,11,1,5,56
484171.91,6022328.91,1876.806899,84.26598951,3202.439689,203.4601744,11,1,6,19
484177.46,6022341.57,1987.850408,19.86854062,3464.514604,58.51184664,11,1,6,25
484205.2,6022417.51,1896.552581,47.74692179,3257.937927,110.4366334,11,1,6,45
484177.46,6022373.21,1921.261279,70.97915061,3312.910752,163.1819861,11,1,6,51
484202.42,6022496.61,1977.818507,34.66546858,3441.984851,94.71670245,11,1,6,59
484177.46,6022328.91,1889.574621,72.20835422,3239.513669,167.91069,11,1,7,8
484194.1,6022360.55,1949.197331,46.33650251,3380.004815,105.9014934,11,1,7,8
484016.6,6022233.99,1970.647528,41.36428485,3426.533969,108.7401652,11,1,7,11
484579.61,6023015.52,1989.787393,13.36749665,3469.60398,39.74818005,11,1,7,16
484302.27,6022585.2,2014.293382,14.03910694,3541.885151,42.99667546,11,1,7,19
484260.66,6022575.71,2038.895118,16.28625003,3612.476865,46.31501031,11,1,7,19
484282.85,6022626.34,2038.567513,20.73652409,3611.545219,58.9707468,11,1,7,21
484227.38,6022423.84,1922.518129,32.93703688,3315.480415,78.3070523,11,1,7,23
484044.34,6022252.98,1954.044181,33.41332622,3390.733293,72.62248208,11,1,7,25
484049.88,6022252.98,1913.340922,42.92294779,3296.27164,99.19746633,11,1,7,44
484216.29,6022430.16,1958.17731,33.30492202,3399.426845,74.3124117,11,1,7,52
484049.88,6022227.66,2041.708635,42.04126132,3620.477976,119.5573842,11,1,7,57
484044.34,6022259.3,1987.023588,30.76092216,3462.115728,90.50577529,11,1,8,5
484310.59,6022714.93,2045.858851,19.98037815,3632.280404,56.82041097,11,1,8,14
484260.66,6022695.95,2028.523645,23.98049451,3585.464554,65.71379192,11,1,8,17
484171.91,6022354.23,1912.409559,35.17715065,3294.101525,82.3005271,11,1,8,25
484049.88,6022240.32,1931.296264,55.77082268,3336.900539,125.3343406,11,1,8,28
484232.93,6022449.15,1919.266628,48.9033842,3308.647314,112.6753473,11,1,8,34
484066.52,6022240.32,1985.005164,26.42696899,3457.405611,76.28980774,11,1,8,44
484036.02,6022256.14,1882.693554,55.76641922,3219.642619,134.9157999,11,1,8,49
484066.52,6022278.29,2001.701035,28.30040652,3504.823152,84.49021425,11,1,8,50
484377.15,6022651.65,2023.44388,11.32418323,3570.168896,30.86746648,11,1,8,55
484213.52,6022433.33,1978.41362,29.62020019,3443.226011,80.64750641,11,1,8,57
484055.43,6022252.98,1992.699109,21.29914923,3477.524837,63.5510629,11,1,9,1
484066.52,6022246.65,1893.830653,38.31484235,3250.832169,88.35237353,11,1,9,5
484030.47,6022211.84,2007.992233,25.3448882,3523.764514,73.63036598,11,1,9,6
484049.88,6022227.66,1949.582204,39.84171142,3380.871485,87.8774678,11,1,9,13
484049.88,6022227.66,1917.156115,31.17539831,3304.353828,73.71896928,11,1,9,15
484022.15,6022196.02,1775.355015,109.2521592,2894.023125,331.1973522,11,1,9,17
484058.2,6022243.48,1964.644829,43.90272956,3413.546264,111.7442171,11,1,9,18
484036.02,6022205.52,1927.634229,59.99249887,3327.855896,135.999644,11,1,9,19
484338.32,6022613.68,2011.471701,14.36816738,3533.810515,43.57090089,11,1,9,19
484011.05,6022265.63,1995.587698,23.34013503,3486.062627,70.15137075,11,1,9,22
484038.79,6022215.01,1911.304131,36.66964714,3291.749388,85.50073422,11,1,9,24
484055.43,6022208.68,1989.356621,25.02179683,3468.587063,73.53763054,11,1,9,27
484227.38,6022430.16,1969.964816,36.21345944,3425.051109,93.5321542,11,1,9,28
484091.48,6022256.14,1911.094335,86.09356343,3291.273173,199.5553131,11,1,9,29
484055.43,6022233.99,1908.259024,54.39541664,3284.693717,124.6485167,11,1,9,31
484044.34,6022208.68,1915.654591,42.22909389,3301.315169,97.47718874,11,1,9,32
484055.43,6022215.01,1893.695221,39.49788624,3250.477586,91.37775873,11,1,9,36
484016.6,6022208.68,2012.477351,28.69637629,3536.681981,82.2748169,11,1,9,39
484055.43,6022221.34,1954.516901,32.10264549,3391.76584,69.30210631,11,1,9,42
484055.43,6022233.99,1927.205042,47.10445037,3326.774981,107.8164977,11,1,9,43
484058.2,6022205.52,1921.436011,35.30390856,3313.254044,83.19275252,11,1,9,45
484030.47,6022211.84,1937.274848,49.83321192,3351.739494,110.6098353,11,1,9,50
484083.16,6022107.43,1852.02431,74.50890436,3127.587883,197.4899314,11,1,9,56
484066.52,6022158.05,1974.160777,26.44129315,3434.267845,67.0143101,11,1,9,56
484072.07,6022170.71,1851.135484,77.97686493,3124.837125,206.5646315,11,1,9,57
484055.43,6022196.02,1921.421805,39.09493741,3313.225829,91.45170786,11,1,10,1
484088.71,6022196.02,1908.893869,57.27711956,3286.103244,130.8146438,11,1,10,3
484038.79,6022202.35,1910.987624,37.31158949,3291.040008,86.95979471,11,1,10,7
484088.71,6022215.01,1927.138827,62.4943721,3326.605197,142.6437946,11,1,10,9
484060.98,6022196.02,1946.446911,39.34930942,3373.65593,85.53376498,11,1,10,9
484055.43,6022215.01,1917.934309,38.58844858,3305.971626,90.02562002,11,1,10,22
484060.98,6022196.02,1914.25655,37.97550683,3298.309832,88.3048718,11,1,10,28
484072.07,6022196.02,1918.213991,47.12804087,3306.577274,108.5124072,11,1,10,32
484044.34,6022208.68,1902.562476,36.11017465,3272.105187,82.95210535,11,1,10,37
484044.34,6022208.68,1981.845084,14.34921104,3450.52823,37.3666384,11,1,10,41
484049.88,6022202.35,1913.021564,34.58751768,3295.48923,80.963266,11,1,10,48
484060.98,6022177.04,1922.240552,52.59812964,3314.912977,120.8061823,11,1,10,57
484060.98,6022202.35,1876.729144,56.98177059,3202.198587,140.9573566,11,1,11,3
484072.07,6022177.04,1969.653563,30.83201545,3424.380334,76.53353259,11,1,11,3
484055.43,6022202.35,1921.413069,37.2702426,3313.208479,87.29399552,11,1,11,7
484049.88,6022196.02,1894.672331,35.02701802,3252.988811,79.88390107,11,1,11,14
484044.34,6022164.38,1907.890032,68.59091121,3283.89253,155.2247644,11,1,11,24
484055.43,6022183.37,1938.929775,40.10768828,3355.644989,88.89962385,11,1,11,29
484044.34,6022170.71,1986.516635,17.69681592,3460.818983,51.84056299,11,1,11,37
484013.83,6022104.27,1940.314243,45.09915123,3358.884503,99.41818741,11,1,11,39
484055.43,6022202.35,1851.792497,77.95902635,3126.867488,206.1409552,11,1,11,41
484077.62,6022202.35,1926.620559,57.20532357,3325.29406,129.3635841,11,1,11,41
484094.26,6022107.43,1871.004794,83.45599758,3184.999981,206.6445405,11,1,11,43
484058.2,6022205.52,1927.899826,31.93055498,3328.488422,74.71545493,11,1,11,44
484038.79,6022126.41,1947.278054,44.72610216,3375.679985,99.67567441,11,1,11,48
484038.79,6022196.02,1940.727422,45.18264346,3359.855076,99.59913988,11,1,11,54
484044.34,6022189.7,1905.932271,38.88602374,3279.778434,89.89754255,11,1,11,59
484088.71,6022215.01,1852.350422,65.82821429,3128.588483,177.9115972,11,1,12,0
484099.8,6022120.09,1801.15228,100.9420899,2972.639022,298.4403939,11,1,12,1
484005.51,6022132.74,1948.624463,38.91961085,3378.723604,84.88784139,11,1,12,3
483991.64,6022129.58,1951.721956,36.3680272,3385.527433,79.69695911,11,1,12,5
484002.73,6022104.27,1891.721074,83.48844075,3245.310662,191.1834849,11,1,12,6
483966.68,6022120.09,1991.17866,24.49218113,3472.792499,73.31830828,11,1,12,6
